Date,Weekday,Time,Program,Program_Sheet,Time_Slot,Rating,Cleaned_Series_Name,4歲以上,15-44歲,4歲以上最高,4歲以上女性,4歲以上男性,15-24歲,15-24歲女性,15-24歲男性,25-34歲,25-34歲女性,25-34歲男性,35-44歲,35-44歲女性,35-44歲男性,45-54歲,45-54歲女性,45-54歲男性,55歲以上,55歲以上女性,55歲以上男性
2024-01-03,三,21:00:00,醫師好辣 首播 (第 284 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:00~22:00,0.07,醫師好辣,0.07,0.05,0.08,0.07,0.06,0.03,0.01,0.05,0.07,0.04,0.1,0.05,0.06,0.05,0.08,0.08,0.08,0.1,0.12,0.07
2024-01-03,三,22:00:00,慶餘年  (第 31 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,22:00~23:00,0.07,慶餘年,0.07,0.07,0.08,0.08,0.06,0.07,0.09,0.04,0.11,0.1,0.12,0.03,0.03,0.03,0.12,0.12,0.13,0.06,0.09,0.03
2024-01-03,三,23:00:00,慶餘年  (第 32 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:00~24:00,0.07,慶餘年,0.07,0.07,0.07,0.07,0.06,0.07,0.11,0.03,0.12,0.08,0.17,0.03,0.02,0.03,0.07,0.08,0.05,0.08,0.1,0.06
2024-01-04,四,00:00:00,神鵰俠侶  (第 13 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:00~01:00,0.02,神鵰俠侶,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.0,0.01,0.0,0.03,0.03,0.03,0.02,0.03,0.01
2024-01-04,四,01:00:00,神鵰俠侶  (第 14 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:00~02:00,0.0,神鵰俠侶,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.01
2024-01-04,四,02:00:00,熾道 首播 (第 23 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,02:00~03:00,0.0,熾道,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0
2024-01-04,四,03:00:00,熾道 首播 (第 24 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,03:00~04:00,0.0,熾道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,四,04:00:00,一剪芳華  (第 21 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,04:00~05:00,0.0,一剪芳華,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.01
2024-01-04,四,05:00:00,一剪芳華  (第 22 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,05:00~06:00,0.01,一剪芳華,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.02,0.01,0.0,0.01
2024-01-04,四,06:00:00,老虎假面W  (第 25 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:00~06:30,0.01,老虎假面W,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.02,0.01,0.0,0.01
2024-01-04,四,06:30:00,老虎假面W  (第 26 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:30~07:00,0.01,老虎假面W,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.01,0.01,0.01,0.0,0.02,0.01,0.0,0.02
2024-01-04,四,07:00:00,慶餘年  (第 31 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:00~08:00,0.03,慶餘年,0.03,0.02,0.04,0.03,0.03,0.02,0.01,0.03,0.02,0.03,0.02,0.04,0.03,0.04,0.04,0.03,0.05,0.04,0.05,0.03
2024-01-04,四,08:00:00,慶餘年  (第 32 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:00~09:00,0.06,慶餘年,0.06,0.04,0.07,0.06,0.06,0.01,0.0,0.02,0.07,0.04,0.09,0.04,0.02,0.07,0.09,0.1,0.08,0.07,0.1,0.05
2024-01-04,四,09:00:00,神鵰俠侶  (第 13 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,09:00~10:00,0.06,神鵰俠侶,0.06,0.04,0.06,0.06,0.07,0.02,0.0,0.04,0.06,0.04,0.09,0.04,0.02,0.06,0.06,0.07,0.05,0.11,0.13,0.1
2024-01-04,四,10:00:00,神鵰俠侶  (第 14 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,10:00~11:00,0.07,神鵰俠侶,0.07,0.06,0.08,0.08,0.07,0.02,0.0,0.05,0.1,0.09,0.12,0.06,0.07,0.04,0.04,0.05,0.03,0.13,0.13,0.14
2024-01-04,四,11:00:00,慶餘年  (第 33 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,11:00~12:00,0.12,慶餘年,0.12,0.11,0.12,0.11,0.13,0.08,0.04,0.11,0.14,0.12,0.15,0.11,0.11,0.12,0.11,0.08,0.14,0.18,0.18,0.19
2024-01-04,四,12:00:00,慶餘年  (第 34 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,12:00~13:00,0.12,慶餘年,0.12,0.11,0.12,0.12,0.11,0.09,0.11,0.08,0.14,0.12,0.16,0.09,0.07,0.11,0.11,0.07,0.16,0.18,0.22,0.13
2024-01-04,四,13:00:00,請君  (第 19 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,13:00~14:00,0.1,請君,0.1,0.08,0.1,0.12,0.07,0.07,0.09,0.06,0.07,0.08,0.06,0.11,0.1,0.12,0.13,0.14,0.11,0.13,0.18,0.07
2024-01-04,四,14:00:00,請君  (第 20 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:00~15:00,0.09,請君,0.09,0.09,0.09,0.12,0.06,0.1,0.08,0.12,0.08,0.1,0.06,0.08,0.08,0.08,0.11,0.16,0.06,0.12,0.18,0.07
2024-01-04,四,15:00:00,神鵰俠侶  (第 15 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:00~16:00,0.08,神鵰俠侶,0.08,0.07,0.08,0.1,0.05,0.09,0.07,0.1,0.09,0.11,0.06,0.05,0.06,0.04,0.1,0.14,0.05,0.11,0.15,0.06
2024-01-04,四,16:00:00,神鵰俠侶  (第 16 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,16:00~17:00,0.09,神鵰俠侶,0.09,0.09,0.1,0.11,0.07,0.11,0.1,0.12,0.15,0.21,0.1,0.02,0.04,0.02,0.07,0.1,0.03,0.14,0.17,0.12
2024-01-04,四,17:00:00,老虎假面W 首播 (第 27 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:00~17:30,0.06,老虎假面W,0.06,0.06,0.06,0.07,0.05,0.06,0.1,0.03,0.07,0.09,0.05,0.04,0.05,0.02,0.03,0.03,0.02,0.1,0.11,0.08
2024-01-04,四,17:30:00,老虎假面W 首播 (第 28 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:30~18:00,0.07,老虎假面W,0.07,0.06,0.07,0.06,0.07,0.02,0.03,0.01,0.08,0.08,0.08,0.07,0.07,0.08,0.04,0.03,0.05,0.09,0.1,0.09
2024-01-04,四,18:00:00,蠟筆小新  (第 20 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:00~18:30,0.08,蠟筆小新,0.08,0.07,0.08,0.09,0.08,0.03,0.03,0.03,0.1,0.12,0.08,0.09,0.06,0.13,0.08,0.07,0.08,0.11,0.13,0.09
2024-01-04,四,18:30:00,蠟筆小新  (第 21 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:30~19:00,0.1,蠟筆小新,0.1,0.1,0.1,0.12,0.08,0.09,0.09,0.09,0.08,0.1,0.06,0.12,0.13,0.1,0.14,0.16,0.11,0.1,0.13,0.06
2024-01-04,四,19:00:00,請君 首播 (第 21 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,19:00~20:00,0.14,請君,0.14,0.1,0.14,0.16,0.12,0.09,0.11,0.06,0.11,0.12,0.1,0.12,0.11,0.13,0.23,0.2,0.26,0.16,0.23,0.08
2024-01-04,四,20:00:00,請君 首播 (第 22 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,20:00~21:00,0.18,請君,0.18,0.17,0.19,0.19,0.17,0.19,0.21,0.17,0.14,0.16,0.13,0.17,0.15,0.2,0.23,0.2,0.27,0.2,0.25,0.16
2024-01-04,四,21:00:00,醫師好辣  (第 248 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:00~22:00,0.09,醫師好辣,0.09,0.08,0.09,0.1,0.08,0.06,0.07,0.05,0.09,0.02,0.15,0.11,0.08,0.14,0.08,0.08,0.09,0.12,0.17,0.05
2024-01-04,四,22:00:00,慶餘年  (第 33 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,22:00~23:00,0.06,慶餘年,0.06,0.08,0.06,0.07,0.06,0.11,0.1,0.11,0.11,0.08,0.12,0.03,0.03,0.03,0.08,0.1,0.08,0.06,0.08,0.04
2024-01-04,四,23:00:00,慶餘年  (第 34 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:00~24:00,0.06,慶餘年,0.06,0.07,0.06,0.07,0.05,0.1,0.09,0.12,0.06,0.06,0.06,0.04,0.04,0.04,0.08,0.07,0.1,0.06,0.09,0.02
2024-01-05,五,00:00:00,神鵰俠侶  (第 15 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:00~01:00,0.02,神鵰俠侶,0.02,0.02,0.02,0.02,0.02,0.05,0.04,0.05,0.0,0.0,0.01,0.02,0.02,0.02,0.04,0.02,0.05,0.01,0.02,0.01
2024-01-05,五,01:00:00,神鵰俠侶  (第 16 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:00~02:00,0.0,神鵰俠侶,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.0
2024-01-05,五,02:00:00,熾道 首播 (第 25 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,02:00~03:00,0.0,熾道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05,五,03:00:00,熾道(完) 首播 (第 26 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,03:00~04:00,0.0,熾道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05,五,04:00:00,一剪芳華  (第 23 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,04:00~05:00,0.0,一剪芳華,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2024-01-05,五,05:00:00,一剪芳華  (第 24 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,05:00~06:00,0.0,一剪芳華,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05,五,06:00:00,老虎假面W  (第 27 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:00~06:30,0.01,老虎假面W,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05,五,06:30:00,老虎假面W  (第 28 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:30~07:00,0.01,老虎假面W,0.01,0.01,0.01,0.0,0.01,0.02,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.01
2024-01-05,五,07:00:00,慶餘年  (第 33 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:00~08:00,0.02,慶餘年,0.02,0.02,0.03,0.02,0.03,0.03,0.01,0.05,0.03,0.0,0.05,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02
2024-01-05,五,08:00:00,慶餘年  (第 34 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:00~09:00,0.04,慶餘年,0.04,0.03,0.05,0.05,0.03,0.02,0.01,0.03,0.05,0.05,0.05,0.03,0.04,0.03,0.04,0.05,0.04,0.06,0.08,0.04
2024-01-05,五,09:00:00,神鵰俠侶  (第 15 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,09:00~10:00,0.05,神鵰俠侶,0.05,0.04,0.05,0.05,0.05,0.01,0.0,0.01,0.08,0.08,0.07,0.04,0.03,0.06,0.04,0.06,0.03,0.07,0.08,0.06
2024-01-05,五,10:00:00,神鵰俠侶  (第 16 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,10:00~11:00,0.09,神鵰俠侶,0.09,0.06,0.09,0.08,0.11,0.03,0.02,0.04,0.1,0.05,0.15,0.06,0.05,0.08,0.06,0.05,0.06,0.17,0.15,0.19
2024-01-05,五,11:00:00,慶餘年  (第 35 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,11:00~12:00,0.12,慶餘年,0.12,0.08,0.12,0.11,0.12,0.04,0.0,0.07,0.11,0.09,0.13,0.08,0.05,0.12,0.1,0.1,0.09,0.21,0.22,0.2
2024-01-05,五,12:00:00,慶餘年  (第 36 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,12:00~13:00,0.12,慶餘年,0.12,0.1,0.12,0.12,0.12,0.1,0.04,0.15,0.11,0.1,0.11,0.09,0.09,0.09,0.1,0.08,0.13,0.2,0.23,0.15
2024-01-05,五,13:00:00,請君  (第 21 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,13:00~14:00,0.09,請君,0.09,0.08,0.1,0.11,0.08,0.08,0.04,0.11,0.06,0.08,0.05,0.09,0.11,0.07,0.08,0.07,0.11,0.14,0.18,0.1
2024-01-05,五,14:00:00,請君  (第 22 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:00~15:00,0.09,請君,0.09,0.07,0.09,0.11,0.08,0.05,0.07,0.02,0.11,0.13,0.1,0.05,0.05,0.05,0.07,0.05,0.1,0.18,0.21,0.14
2024-01-05,五,15:00:00,神鵰俠侶  (第 17 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:00~16:00,0.11,神鵰俠侶,0.11,0.1,0.11,0.11,0.1,0.13,0.12,0.14,0.08,0.11,0.04,0.08,0.06,0.1,0.1,0.08,0.14,0.15,0.19,0.12
2024-01-05,五,16:00:00,神鵰俠侶  (第 18 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,16:00~17:00,0.09,神鵰俠侶,0.09,0.09,0.09,0.1,0.08,0.11,0.06,0.16,0.11,0.16,0.06,0.05,0.04,0.05,0.12,0.09,0.15,0.13,0.17,0.08
2024-01-05,五,17:00:00,老虎假面W 首播 (第 29 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:00~17:30,0.04,老虎假面W,0.04,0.04,0.04,0.05,0.03,0.04,0.03,0.04,0.06,0.08,0.04,0.03,0.02,0.03,0.07,0.09,0.05,0.04,0.06,0.03
2024-01-05,五,17:30:00,老虎假面W 首播 (第 30 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:30~18:00,0.04,老虎假面W,0.04,0.04,0.04,0.05,0.04,0.03,0.02,0.05,0.04,0.06,0.01,0.05,0.04,0.06,0.08,0.07,0.08,0.03,0.05,0.02
2024-01-05,五,18:00:00,蠟筆小新  (第 22 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:00~18:30,0.1,蠟筆小新,0.1,0.11,0.1,0.13,0.07,0.1,0.12,0.07,0.11,0.11,0.1,0.11,0.17,0.04,0.12,0.16,0.07,0.1,0.12,0.08
2024-01-05,五,18:30:00,蠟筆小新  (第 23 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:30~19:00,0.12,蠟筆小新,0.12,0.1,0.12,0.14,0.1,0.11,0.15,0.08,0.08,0.06,0.1,0.11,0.17,0.04,0.18,0.15,0.21,0.12,0.16,0.09
2024-01-05,五,19:00:00,請君 首播 (第 23 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,19:00~20:00,0.13,請君,0.13,0.12,0.14,0.15,0.12,0.16,0.18,0.13,0.11,0.09,0.13,0.09,0.11,0.07,0.19,0.18,0.2,0.16,0.18,0.14
2024-01-05,五,20:00:00,請君 首播 (第 24 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,20:00~21:00,0.15,請君,0.15,0.14,0.16,0.16,0.14,0.16,0.22,0.1,0.11,0.07,0.15,0.16,0.15,0.16,0.15,0.15,0.15,0.19,0.21,0.17
2024-01-05,五,21:00:00,醫師好辣  (第 249 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:00~22:00,0.09,醫師好辣,0.09,0.09,0.09,0.1,0.07,0.09,0.14,0.05,0.07,0.02,0.12,0.1,0.09,0.09,0.09,0.12,0.07,0.11,0.15,0.08
2024-01-05,五,22:00:00,慶餘年  (第 35 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,22:00~23:00,0.07,慶餘年,0.07,0.07,0.07,0.07,0.07,0.08,0.11,0.05,0.09,0.02,0.15,0.05,0.04,0.05,0.1,0.12,0.08,0.07,0.07,0.07
2024-01-05,五,23:00:00,慶餘年  (第 36 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:00~24:00,0.07,慶餘年,0.07,0.06,0.07,0.07,0.06,0.05,0.08,0.03,0.07,0.0,0.13,0.05,0.04,0.06,0.08,0.12,0.04,0.07,0.09,0.06
2024-01-06,六,00:00:00,蠟筆小新  (第 22 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:00~00:30,0.02,蠟筆小新,0.02,0.01,0.02,0.03,0.01,0.0,0.01,0.0,0.03,0.01,0.04,0.01,0.02,0.0,0.03,0.06,0.0,0.03,0.04,0.02
2024-01-06,六,00:30:00,蠟筆小新  (第 23 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:30~01:00,0.01,蠟筆小新,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.03,0.01,0.01,0.01,0.01,0.02,0.0,0.01,0.01,0.01
2024-01-06,六,01:00:00,蠟筆小新  (第 24 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:00~01:30,0.01,蠟筆小新,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01
2024-01-06,六,01:30:00,蠟筆小新  (第 25 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:30~02:00,0.0,蠟筆小新,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0
2024-01-06,六,02:00:00,一生一世  (第 6 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,02:00~03:00,0.02,一生一世,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.0,0.05,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01
2024-01-06,六,03:00:00,一生一世  (第 7 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,03:00~04:00,0.01,一生一世,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0
2024-01-06,六,04:00:00,一生一世  (第 8 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,04:00~05:00,0.0,一生一世,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.01
2024-01-06,六,05:00:00,一生一世  (第 9 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,05:00~06:00,0.01,一生一世,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.01
2024-01-06,六,06:00:00,一生一世  (第 10 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:00~07:00,0.02,一生一世,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.04,0.02,0.03,0.0,0.01,0.0,0.02,0.01,0.0,0.02,0.04,0.04,0.04
2024-01-06,六,07:00:00,蠟筆小新  (第 22 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:00~07:30,0.03,蠟筆小新,0.03,0.02,0.03,0.03,0.02,0.03,0.04,0.02,0.03,0.03,0.02,0.01,0.01,0.0,0.03,0.0,0.07,0.04,0.05,0.02
2024-01-06,六,07:30:00,蠟筆小新  (第 23 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:30~08:00,0.04,蠟筆小新,0.04,0.04,0.04,0.04,0.05,0.06,0.04,0.07,0.04,0.03,0.05,0.01,0.02,0.0,0.06,0.01,0.12,0.03,0.04,0.02
2024-01-06,六,08:00:00,蠟筆小新  (第 24 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:00~08:30,0.06,蠟筆小新,0.06,0.06,0.06,0.06,0.06,0.1,0.08,0.11,0.04,0.03,0.04,0.05,0.08,0.03,0.06,0.0,0.12,0.06,0.08,0.04
2024-01-06,六,08:30:00,蠟筆小新  (第 25 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:30~09:00,0.07,蠟筆小新,0.07,0.08,0.07,0.06,0.08,0.11,0.06,0.15,0.06,0.06,0.05,0.06,0.07,0.06,0.03,0.01,0.06,0.06,0.07,0.05
2024-01-06,六,09:00:00,軍師聯盟  (第 31 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,09:00~10:00,0.07,軍師聯盟,0.07,0.06,0.07,0.06,0.08,0.07,0.06,0.08,0.09,0.07,0.11,0.04,0.03,0.05,0.07,0.05,0.08,0.08,0.08,0.07
2024-01-06,六,10:00:00,軍師聯盟  (第 32 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,10:00~11:00,0.07,軍師聯盟,0.07,0.07,0.07,0.06,0.08,0.09,0.07,0.11,0.08,0.08,0.08,0.04,0.02,0.07,0.04,0.04,0.06,0.09,0.09,0.1
2024-01-06,六,11:00:00,軍師聯盟  (第 33 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,11:00~12:00,0.09,軍師聯盟,0.09,0.08,0.09,0.08,0.1,0.08,0.06,0.1,0.1,0.09,0.1,0.07,0.05,0.09,0.1,0.11,0.09,0.13,0.11,0.14
2024-01-06,六,12:00:00,軍師聯盟  (第 34 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,12:00~13:00,0.11,軍師聯盟,0.11,0.09,0.11,0.11,0.12,0.08,0.08,0.08,0.13,0.1,0.16,0.08,0.08,0.09,0.15,0.17,0.14,0.15,0.14,0.16
2024-01-06,六,13:00:00,軍師聯盟  (第 35 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,13:00~14:00,0.14,軍師聯盟,0.14,0.14,0.15,0.14,0.15,0.13,0.07,0.18,0.18,0.14,0.22,0.11,0.09,0.12,0.17,0.2,0.15,0.16,0.17,0.14
2024-01-06,六,14:00:00,蠟筆小新  (第 22 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:00~14:30,0.1,蠟筆小新,0.1,0.08,0.1,0.11,0.09,0.03,0.0,0.05,0.12,0.11,0.13,0.08,0.08,0.07,0.14,0.13,0.15,0.12,0.15,0.08
2024-01-06,六,14:30:00,蠟筆小新  (第 23 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:30~15:00,0.13,蠟筆小新,0.13,0.09,0.13,0.15,0.1,0.07,0.12,0.04,0.12,0.12,0.13,0.09,0.12,0.06,0.19,0.17,0.22,0.13,0.18,0.07
2024-01-06,六,15:00:00,蠟筆小新  (第 24 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:00~15:30,0.11,蠟筆小新,0.11,0.08,0.11,0.12,0.09,0.04,0.06,0.03,0.14,0.13,0.14,0.05,0.08,0.03,0.16,0.14,0.19,0.11,0.14,0.08
2024-01-06,六,15:30:00,蠟筆小新  (第 25 集)(普),2024年1月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:30~16:00,0.09,蠟筆小新,0.09,0.06,0.09,0.1,0.08,0.02,0.05,0.0,0.09,0.04,0.13,0.07,0.1,0.04,0.15,0.1,0.21,0.1,0.14,0.05
