Date,Weekday,Time,Program,Sheet
2024-01-17,三,01:00:00,神鵰俠侶#32,20240101-0204
2024-01-17,三,02:00:00,主廚大聯盟#15,20240101-0204
2024-01-17,三,03:00:00,主廚大聯盟#16,20240101-0204
2024-01-17,三,04:00:00,一剪芳華#39,20240101-0204
2024-01-17,三,05:00:00,一剪芳華#40(完),20240101-0204
2024-01-17,三,06:00:00,蠟筆小新##412,20240101-0204
2024-01-17,三,06:30:00,蠟筆小新##413,20240101-0204
2024-01-17,三,07:00:00,神鵰俠侶#31,20240101-0204
2024-01-17,三,08:00:00,神鵰俠侶#32,20240101-0204
2024-01-17,三,09:00:00,浮圖緣#1,20240101-0204
2024-01-17,三,10:00:00,浮圖緣#2,20240101-0204
2024-01-17,三,11:00:00,雪中悍刀行#5,20240101-0204
2024-01-17,三,12:00:00,雪中悍刀行#6,20240101-0204
2024-01-17,三,13:00:00,浮圖緣#1,20240101-0204
2024-01-17,三,14:00:00,浮圖緣#2,20240101-0204
2024-01-17,三,15:00:00,神鵰俠侶#33,20240101-0204
2024-01-17,三,16:00:00,神鵰俠侶#34,20240101-0204
2024-01-17,三,17:00:00,蠟筆小新##414,20240101-0204
2024-01-17,三,17:30:00,蠟筆小新##415,20240101-0204
2024-01-17,三,18:00:00,蠟筆小新##416,20240101-0204
2024-01-17,三,18:30:00,蠟筆小新##417,20240101-0204
2024-01-17,三,19:00:00,浮圖緣#3,20240101-0204
2024-01-17,三,20:00:00,浮圖緣#4,20240101-0204
2024-01-17,三,21:00:00,醫師好辣#288,20240101-0204
2024-01-17,三,22:00:00,浮圖緣#3,20240101-0204
2024-01-17,三,23:00:00,浮圖緣#4,20240101-0204
2024-01-18,四,00:00:00,神鵰俠侶#33,20240101-0204
2024-01-18,四,01:00:00,神鵰俠侶#34,20240101-0204
2024-01-18,四,02:00:00,主廚大聯盟#17,20240101-0204
2024-01-18,四,03:00:00,主廚大聯盟#18,20240101-0204
2024-01-18,四,04:00:00,東宮#1,20240101-0204
2024-01-18,四,05:00:00,東宮#2,20240101-0204
2024-01-18,四,06:00:00,蠟筆小新##416,20240101-0204
2024-01-18,四,06:30:00,蠟筆小新##417,20240101-0204
2024-01-18,四,07:00:00,神鵰俠侶#33,20240101-0204
2024-01-18,四,08:00:00,神鵰俠侶#34,20240101-0204
2024-01-18,四,09:00:00,浮圖緣#3,20240101-0204
2024-01-18,四,10:00:00,浮圖緣#4,20240101-0204
2024-01-18,四,11:00:00,雪中悍刀行#7,20240101-0204
2024-01-18,四,12:00:00,雪中悍刀行#8,20240101-0204
2024-01-18,四,13:00:00,浮圖緣#3,20240101-0204
2024-01-18,四,14:00:00,浮圖緣#4,20240101-0204
2024-01-18,四,15:00:00,神鵰俠侶#35,20240101-0204
2024-01-18,四,16:00:00,神鵰俠侶#36,20240101-0204
2024-01-18,四,17:00:00,蠟筆小新##418,20240101-0204
2024-01-18,四,17:30:00,蠟筆小新##419,20240101-0204
2024-01-18,四,18:00:00,蠟筆小新##420,20240101-0204
2024-01-18,四,18:30:00,蠟筆小新##421,20240101-0204
2024-01-18,四,19:00:00,浮圖緣#5,20240101-0204
2024-01-18,四,20:00:00,浮圖緣#6,20240101-0204
2024-01-18,四,21:00:00,醫師好辣#254,20240101-0204
2024-01-18,四,22:00:00,浮圖緣#5,20240101-0204
2024-01-18,四,23:00:00,浮圖緣#6,20240101-0204
2024-01-19,五,00:00:00,神鵰俠侶#35,20240101-0204
2024-01-19,五,01:00:00,神鵰俠侶#36,20240101-0204
2024-01-19,五,02:00:00,主廚大聯盟#19,20240101-0204
2024-01-19,五,03:00:00,主廚大聯盟#20(完),20240101-0204
2024-01-19,五,04:00:00,東宮#3,20240101-0204
2024-01-19,五,05:00:00,東宮#4,20240101-0204
2024-01-19,五,06:00:00,蠟筆小新##420,20240101-0204
2024-01-19,五,06:30:00,蠟筆小新##421,20240101-0204
2024-01-19,五,07:00:00,神鵰俠侶#35,20240101-0204
2024-01-19,五,08:00:00,神鵰俠侶#36,20240101-0204
2024-01-19,五,09:00:00,浮圖緣#5,20240101-0204
2024-01-19,五,10:00:00,浮圖緣#6,20240101-0204
2024-01-19,五,11:00:00,雪中悍刀行#9,20240101-0204
2024-01-19,五,12:00:00,雪中悍刀行#10,20240101-0204
2024-01-19,五,13:00:00,浮圖緣#5,20240101-0204
2024-01-19,五,14:00:00,浮圖緣#6,20240101-0204
2024-01-19,五,15:00:00,神鵰俠侶#37,20240101-0204
2024-01-19,五,16:00:00,神鵰俠侶#38,20240101-0204
2024-01-19,五,17:00:00,蠟筆小新##422,20240101-0204
2024-01-19,五,17:30:00,蠟筆小新##423,20240101-0204
2024-01-19,五,18:00:00,蠟筆小新##424,20240101-0204
2024-01-19,五,18:30:00,蠟筆小新##425,20240101-0204
2024-01-19,五,19:00:00,浮圖緣#7,20240101-0204
2024-01-19,五,20:00:00,浮圖緣#8,20240101-0204
2024-01-19,五,21:00:00,醫師好辣#255,20240101-0204
2024-01-19,五,22:00:00,浮圖緣#7,20240101-0204
2024-01-19,五,23:00:00,浮圖緣#8,20240101-0204
2024-01-20,六,00:00:00,蠟筆小新#235,20240101-0204
2024-01-20,六,00:30:00,蠟筆小新#236,20240101-0204
2024-01-20,六,01:00:00,蠟筆小新#237,20240101-0204
2024-01-20,六,01:30:00,蠟筆小新#238,20240101-0204
2024-01-20,六,02:00:00,一生一世#26,20240101-0204
2024-01-20,六,03:00:00,一生一世#27,20240101-0204
2024-01-20,六,04:00:00,一生一世#28,20240101-0204
2024-01-20,六,05:00:00,一生一世#29,20240101-0204
2024-01-20,六,06:00:00,一生一世#30(完),20240101-0204
2024-01-20,六,07:00:00,蠟筆小新#235,20240101-0204
2024-01-20,六,07:30:00,蠟筆小新#236,20240101-0204
2024-01-20,六,08:00:00,蠟筆小新#237,20240101-0204
2024-01-20,六,08:30:00,蠟筆小新#238,20240101-0204
2024-01-20,六,09:00:00,軍師聯盟2虎嘯龍吟#9,20240101-0204
2024-01-20,六,10:00:00,軍師聯盟2虎嘯龍吟#10,20240101-0204
2024-01-20,六,11:00:00,軍師聯盟2虎嘯龍吟#11,20240101-0204
2024-01-20,六,12:00:00,軍師聯盟2虎嘯龍吟#12,20240101-0204
2024-01-20,六,13:00:00,軍師聯盟2虎嘯龍吟#13,20240101-0204
2024-01-20,六,14:00:00,蠟筆小新#235,20240101-0204
2024-01-20,六,14:30:00,蠟筆小新#236,20240101-0204
2024-01-20,六,15:00:00,蠟筆小新#237,20240101-0204
2024-01-20,六,15:30:00,蠟筆小新#238,20240101-0204
2024-01-20,六,16:00:00,蠟筆小新大電影-壯烈！戰國大會戰,20240101-0204
2024-01-20,六,18:00:00,一生一世#26,20240101-0204
2024-01-20,六,19:00:00,一生一世#27,20240101-0204
2024-01-20,六,20:00:00,一生一世#28,20240101-0204
2024-01-20,六,21:00:00,一生一世#29,20240101-0204
2024-01-20,六,22:00:00,一生一世#30(完),20240101-0204
2024-01-20,六,23:00:00,聖鬥士星矢少女翔#9,20240101-0204
2024-01-20,六,23:30:00,聖鬥士星矢少女翔#10(完),20240101-0204
2024-01-21,日,00:00:00,蠟筆小新#239,20240101-0204
2024-01-21,日,00:30:00,蠟筆小新#240,20240101-0204
2024-01-21,日,01:00:00,蠟筆小新#241,20240101-0204
2024-01-21,日,01:30:00,蠟筆小新#242,20240101-0204
2024-01-21,日,02:00:00,延禧攻略#1,20240101-0204
2024-01-21,日,03:00:00,延禧攻略#2,20240101-0204
2024-01-21,日,04:00:00,延禧攻略#3,20240101-0204
2024-01-21,日,05:00:00,延禧攻略#4,20240101-0204
2024-01-21,日,06:00:00,延禧攻略#5,20240101-0204
2024-01-21,日,07:00:00,蠟筆小新#239,20240101-0204
2024-01-21,日,07:30:00,蠟筆小新#240,20240101-0204
2024-01-21,日,08:00:00,蠟筆小新#241,20240101-0204
2024-01-21,日,08:30:00,蠟筆小新#242,20240101-0204
2024-01-21,日,09:00:00,軍師聯盟2虎嘯龍吟#14,20240101-0204
2024-01-21,日,10:00:00,軍師聯盟2虎嘯龍吟#15,20240101-0204
2024-01-21,日,11:00:00,軍師聯盟2虎嘯龍吟#16,20240101-0204
2024-01-21,日,12:00:00,軍師聯盟2虎嘯龍吟#17,20240101-0204
2024-01-21,日,13:00:00,軍師聯盟2虎嘯龍吟#18,20240101-0204
2024-01-21,日,14:00:00,蠟筆小新#239,20240101-0204
2024-01-21,日,14:30:00,蠟筆小新#240,20240101-0204
2024-01-21,日,15:00:00,蠟筆小新#241,20240101-0204
2024-01-21,日,15:30:00,蠟筆小新#242,20240101-0204
2024-01-21,日,16:00:00,蠟筆小新大電影-風起雲湧光榮的燒肉之路,20240101-0204
2024-01-21,日,18:00:00,延禧攻略#1,20240101-0204
2024-01-21,日,19:00:00,延禧攻略#2,20240101-0204
2024-01-21,日,20:00:00,延禧攻略#3,20240101-0204
2024-01-21,日,21:00:00,延禧攻略#4,20240101-0204
2024-01-21,日,22:00:00,延禧攻略#5,20240101-0204
2024-01-21,日,23:00:00,蠟筆小新#241,20240101-0204
2024-01-21,日,23:30:00,蠟筆小新#242,20240101-0204
2024-01-22,一,00:00:00,神鵰俠侶#37,20240101-0204
2024-01-22,一,01:00:00,神鵰俠侶#38,20240101-0204
2024-01-22,一,02:00:00,校園不思議#1,20240101-0204
2024-01-22,一,03:00:00,校園不思議#2,20240101-0204
2024-01-22,一,04:00:00,東宮#5,20240101-0204
2024-01-22,一,05:00:00,東宮#6,20240101-0204
2024-01-22,一,06:00:00,蠟筆小新##424,20240101-0204
2024-01-22,一,06:30:00,蠟筆小新##425,20240101-0204
2024-01-22,一,07:00:00,神鵰俠侶#37,20240101-0204
2024-01-22,一,08:00:00,神鵰俠侶#38,20240101-0204
2024-01-22,一,09:00:00,浮圖緣#7,20240101-0204
2024-01-22,一,10:00:00,浮圖緣#8,20240101-0204
2024-01-22,一,11:00:00,雪中悍刀行#11,20240101-0204
2024-01-22,一,12:00:00,雪中悍刀行#12,20240101-0204
2024-01-22,一,13:00:00,浮圖緣#7,20240101-0204
2024-01-22,一,14:00:00,浮圖緣#8,20240101-0204
2024-01-22,一,15:00:00,神鵰俠侶#39,20240101-0204
2024-01-22,一,16:00:00,神鵰俠侶#40,20240101-0204
2024-01-22,一,17:00:00,蠟筆小新##426,20240101-0204
2024-01-22,一,17:30:00,蠟筆小新##427,20240101-0204
2024-01-22,一,18:00:00,蠟筆小新##428,20240101-0204
2024-01-22,一,18:30:00,蠟筆小新##429,20240101-0204
2024-01-22,一,19:00:00,浮圖緣#9,20240101-0204
2024-01-22,一,20:00:00,浮圖緣#10,20240101-0204
2024-01-22,一,21:00:00,醫師好辣#256,20240101-0204
2024-01-22,一,22:00:00,浮圖緣#9,20240101-0204
2024-01-22,一,23:00:00,浮圖緣#10,20240101-0204
2024-01-23,二,00:00:00,神鵰俠侶#39,20240101-0204
2024-01-23,二,01:00:00,神鵰俠侶#40,20240101-0204
2024-01-23,二,02:00:00,校園不思議#3,20240101-0204
2024-01-23,二,03:00:00,校園不思議#4,20240101-0204
2024-01-23,二,04:00:00,東宮#7,20240101-0204
2024-01-23,二,05:00:00,東宮#8,20240101-0204
2024-01-23,二,06:00:00,蠟筆小新##428,20240101-0204
2024-01-23,二,06:30:00,蠟筆小新##429,20240101-0204
2024-01-23,二,07:00:00,神鵰俠侶#39,20240101-0204
2024-01-23,二,08:00:00,神鵰俠侶#40,20240101-0204
2024-01-23,二,09:00:00,浮圖緣#9,20240101-0204
2024-01-23,二,10:00:00,浮圖緣#10,20240101-0204
2024-01-23,二,11:00:00,雪中悍刀行#13,20240101-0204
2024-01-23,二,12:00:00,雪中悍刀行#14,20240101-0204
2024-01-23,二,13:00:00,浮圖緣#9,20240101-0204
2024-01-23,二,14:00:00,浮圖緣#10,20240101-0204
2024-01-23,二,15:00:00,神鵰俠侶#41,20240101-0204
2024-01-23,二,16:00:00,神鵰俠侶#42,20240101-0204
2024-01-23,二,17:00:00,蠟筆小新##430,20240101-0204
2024-01-23,二,17:30:00,蠟筆小新##431,20240101-0204
2024-01-23,二,18:00:00,蠟筆小新##432,20240101-0204
2024-01-23,二,18:30:00,蠟筆小新##433,20240101-0204
2024-01-23,二,19:00:00,浮圖緣#11,20240101-0204
2024-01-23,二,20:00:00,浮圖緣#12,20240101-0204
2024-01-23,二,21:00:00,醫師好辣#289,20240101-0204
2024-01-23,二,22:00:00,浮圖緣#11,20240101-0204
2024-01-23,二,23:00:00,浮圖緣#12,20240101-0204
2024-01-24,三,00:00:00,神鵰俠侶#41,20240101-0204
2024-01-24,三,01:00:00,神鵰俠侶#42,20240101-0204
2024-01-24,三,02:00:00,校園不思議#5,20240101-0204
2024-01-24,三,03:00:00,校園不思議#6,20240101-0204
2024-01-24,三,04:00:00,東宮#9,20240101-0204
2024-01-24,三,05:00:00,東宮#10,20240101-0204
2024-01-24,三,06:00:00,蠟筆小新##432,20240101-0204
2024-01-24,三,06:30:00,蠟筆小新##433,20240101-0204
2024-01-24,三,07:00:00,神鵰俠侶#41,20240101-0204
2024-01-24,三,08:00:00,神鵰俠侶#42,20240101-0204
2024-01-24,三,09:00:00,浮圖緣#11,20240101-0204
2024-01-24,三,10:00:00,浮圖緣#12,20240101-0204
2024-01-24,三,11:00:00,雪中悍刀行#15,20240101-0204
2024-01-24,三,12:00:00,雪中悍刀行#16,20240101-0204
2024-01-24,三,13:00:00,浮圖緣#11,20240101-0204
2024-01-24,三,14:00:00,浮圖緣#12,20240101-0204
2024-01-24,三,15:00:00,神鵰俠侶#43,20240101-0204
2024-01-24,三,16:00:00,神鵰俠侶#44,20240101-0204
2024-01-24,三,17:00:00,蠟筆小新##434,20240101-0204
2024-01-24,三,17:30:00,蠟筆小新##435,20240101-0204
2024-01-24,三,18:00:00,蠟筆小新##436,20240101-0204
2024-01-24,三,18:30:00,蠟筆小新##437,20240101-0204
2024-01-24,三,19:00:00,浮圖緣#13,20240101-0204
2024-01-24,三,20:00:00,浮圖緣#14,20240101-0204
2024-01-24,三,21:00:00,醫師好辣#290,20240101-0204
2024-01-24,三,22:00:00,浮圖緣#13,20240101-0204
2024-01-24,三,23:00:00,浮圖緣#14,20240101-0204
2024-01-25,四,00:00:00,神鵰俠侶#43,20240101-0204
2024-01-25,四,01:00:00,神鵰俠侶#44,20240101-0204
2024-01-25,四,02:00:00,校園不思議#7,20240101-0204
2024-01-25,四,03:00:00,校園不思議#8,20240101-0204
2024-01-25,四,04:00:00,東宮#11,20240101-0204
2024-01-25,四,05:00:00,東宮#12,20240101-0204
2024-01-25,四,06:00:00,蠟筆小新##436,20240101-0204
2024-01-25,四,06:30:00,蠟筆小新##437,20240101-0204
2024-01-25,四,07:00:00,神鵰俠侶#43,20240101-0204
2024-01-25,四,08:00:00,神鵰俠侶#44,20240101-0204
2024-01-25,四,09:00:00,浮圖緣#13,20240101-0204
2024-01-25,四,10:00:00,浮圖緣#14,20240101-0204
2024-01-25,四,11:00:00,雪中悍刀行#17,20240101-0204
2024-01-25,四,12:00:00,雪中悍刀行#18,20240101-0204
2024-01-25,四,13:00:00,浮圖緣#13,20240101-0204
2024-01-25,四,14:00:00,浮圖緣#14,20240101-0204
2024-01-25,四,15:00:00,神鵰俠侶#45,20240101-0204
2024-01-25,四,16:00:00,神鵰俠侶#46,20240101-0204
2024-01-25,四,17:00:00,蠟筆小新##438,20240101-0204
2024-01-25,四,17:30:00,蠟筆小新##439,20240101-0204
2024-01-25,四,18:00:00,蠟筆小新##440,20240101-0204
2024-01-25,四,18:30:00,蠟筆小新##441,20240101-0204
2024-01-25,四,19:00:00,浮圖緣#15,20240101-0204
2024-01-25,四,20:00:00,浮圖緣#16,20240101-0204
2024-01-25,四,21:00:00,醫師好辣#257,20240101-0204
2024-01-25,四,22:00:00,浮圖緣#15,20240101-0204
2024-01-25,四,23:00:00,浮圖緣#16,20240101-0204
2024-01-26,五,00:00:00,神鵰俠侶#45,20240101-0204
2024-01-26,五,01:00:00,神鵰俠侶#46,20240101-0204
2024-01-26,五,02:00:00,校園不思議#9,20240101-0204
2024-01-26,五,03:00:00,校園不思議#10,20240101-0204
2024-01-26,五,04:00:00,東宮#13,20240101-0204
2024-01-26,五,05:00:00,東宮#14,20240101-0204
2024-01-26,五,06:00:00,蠟筆小新##440,20240101-0204
2024-01-26,五,06:30:00,蠟筆小新##441,20240101-0204
2024-01-26,五,07:00:00,神鵰俠侶#45,20240101-0204
2024-01-26,五,08:00:00,神鵰俠侶#46,20240101-0204
2024-01-26,五,09:00:00,浮圖緣#15,20240101-0204
2024-01-26,五,10:00:00,浮圖緣#16,20240101-0204
2024-01-26,五,11:00:00,雪中悍刀行#19,20240101-0204
2024-01-26,五,12:00:00,雪中悍刀行#20,20240101-0204
2024-01-26,五,13:00:00,浮圖緣#15,20240101-0204
2024-01-26,五,14:00:00,浮圖緣#16,20240101-0204
2024-01-26,五,15:00:00,神鵰俠侶#47,20240101-0204
2024-01-26,五,16:00:00,神鵰俠侶#48,20240101-0204
2024-01-26,五,17:00:00,蠟筆小新##442,20240101-0204
2024-01-26,五,17:30:00,蠟筆小新##443,20240101-0204
2024-01-26,五,18:00:00,蠟筆小新##444,20240101-0204
2024-01-26,五,18:30:00,蠟筆小新##445,20240101-0204
2024-01-26,五,19:00:00,浮圖緣#17,20240101-0204
2024-01-26,五,20:00:00,浮圖緣#18,20240101-0204
2024-01-26,五,21:00:00,醫師好辣#258,20240101-0204
2024-01-26,五,22:00:00,浮圖緣#17,20240101-0204
2024-01-26,五,23:00:00,浮圖緣#18,20240101-0204
2024-01-27,六,00:00:00,蠟筆小新#243,20240101-0204
2024-01-27,六,00:30:00,蠟筆小新#244,20240101-0204
2024-01-27,六,01:00:00,蠟筆小新#245,20240101-0204
2024-01-27,六,01:30:00,蠟筆小新#246,20240101-0204
2024-01-27,六,02:00:00,去有風的地方#1,20240101-0204
2024-01-27,六,03:00:00,去有風的地方#2,20240101-0204
2024-01-27,六,04:00:00,去有風的地方#3,20240101-0204
2024-01-27,六,05:00:00,去有風的地方#4,20240101-0204
2024-01-27,六,06:00:00,去有風的地方#5,20240101-0204
2024-01-27,六,07:00:00,蠟筆小新#243,20240101-0204
2024-01-27,六,07:30:00,蠟筆小新#244,20240101-0204
2024-01-27,六,08:00:00,蠟筆小新#245,20240101-0204
2024-01-27,六,08:30:00,蠟筆小新#246,20240101-0204
2024-01-27,六,09:00:00,軍師聯盟2虎嘯龍吟#19,20240101-0204
2024-01-27,六,10:00:00,軍師聯盟2虎嘯龍吟#20,20240101-0204
2024-01-27,六,11:00:00,軍師聯盟2虎嘯龍吟#21,20240101-0204
2024-01-27,六,12:00:00,軍師聯盟2虎嘯龍吟#22,20240101-0204
2024-01-27,六,13:00:00,軍師聯盟2虎嘯龍吟#23,20240101-0204
2024-01-27,六,14:00:00,蠟筆小新#243,20240101-0204
2024-01-27,六,14:30:00,蠟筆小新#244,20240101-0204
2024-01-27,六,15:00:00,蠟筆小新#245,20240101-0204
2024-01-27,六,15:30:00,蠟筆小新#246,20240101-0204
2024-01-27,六,16:00:00,蠟筆小新大電影-蠟筆小新時空大冒險,20240101-0204
2024-01-27,六,18:00:00,去有風的地方#1,20240101-0204
2024-01-27,六,19:00:00,去有風的地方#2,20240101-0204
2024-01-27,六,20:00:00,去有風的地方#3,20240101-0204
2024-01-27,六,21:00:00,去有風的地方#4,20240101-0204
2024-01-27,六,22:00:00,去有風的地方#5,20240101-0204
2024-01-27,六,23:00:00,蠟筆小新#245,20240101-0204
2024-01-27,六,23:30:00,蠟筆小新#246,20240101-0204
2024-01-28,日,00:00:00,蠟筆小新#247,20240101-0204
2024-01-28,日,00:30:00,蠟筆小新#248,20240101-0204
2024-01-28,日,01:00:00,蠟筆小新#249,20240101-0204
2024-01-28,日,01:30:00,蠟筆小新#250,20240101-0204
2024-01-28,日,02:00:00,去有風的地方#6,20240101-0204
2024-01-28,日,03:00:00,去有風的地方#7,20240101-0204
2024-01-28,日,04:00:00,去有風的地方#8,20240101-0204
2024-01-28,日,05:00:00,去有風的地方#9,20240101-0204
2024-01-28,日,06:00:00,去有風的地方#10,20240101-0204
2024-01-28,日,07:00:00,蠟筆小新#247,20240101-0204
2024-01-28,日,07:30:00,蠟筆小新#248,20240101-0204
2024-01-28,日,08:00:00,蠟筆小新#249,20240101-0204
2024-01-28,日,08:30:00,蠟筆小新#250,20240101-0204
2024-01-28,日,09:00:00,軍師聯盟2虎嘯龍吟#24,20240101-0204
2024-01-28,日,10:00:00,軍師聯盟2虎嘯龍吟#25,20240101-0204
2024-01-28,日,11:00:00,軍師聯盟2虎嘯龍吟#26,20240101-0204
2024-01-28,日,12:00:00,軍師聯盟2虎嘯龍吟#27,20240101-0204
2024-01-28,日,13:00:00,軍師聯盟2虎嘯龍吟#28,20240101-0204
2024-01-28,日,14:00:00,蠟筆小新#247,20240101-0204
2024-01-28,日,14:30:00,蠟筆小新#248,20240101-0204
2024-01-28,日,15:00:00,蠟筆小新#249,20240101-0204
2024-01-28,日,15:30:00,蠟筆小新#250,20240101-0204
2024-01-28,日,16:00:00,蠟筆小新大電影-3分鐘百變大進擊!,20240101-0204
2024-01-28,日,18:00:00,去有風的地方#6,20240101-0204
2024-01-28,日,19:00:00,去有風的地方#7,20240101-0204
2024-01-28,日,20:00:00,去有風的地方#8,20240101-0204
2024-01-28,日,21:00:00,去有風的地方#9,20240101-0204
2024-01-28,日,22:00:00,去有風的地方#10,20240101-0204
2024-01-28,日,23:00:00,蠟筆小新#249,20240101-0204
2024-01-28,日,23:30:00,蠟筆小新#250,20240101-0204
2024-01-29,一,00:00:00,神鵰俠侶#47,20240101-0204
2024-01-29,一,01:00:00,神鵰俠侶#48,20240101-0204
2024-01-29,一,02:00:00,校園不思議#11(完),20240101-0204
2024-01-29,一,03:00:00,地球的慶典#57,20240101-0204
2024-01-29,一,04:00:00,東宮#15,20240101-0204
2024-01-29,一,05:00:00,東宮#16,20240101-0204
2024-01-29,一,06:00:00,蠟筆小新##444,20240101-0204
2024-01-29,一,06:30:00,蠟筆小新##445,20240101-0204
2024-01-29,一,07:00:00,神鵰俠侶#47,20240101-0204
2024-01-29,一,08:00:00,神鵰俠侶#48,20240101-0204
2024-01-29,一,09:00:00,浮圖緣#17,20240101-0204
2024-01-29,一,10:00:00,浮圖緣#18,20240101-0204
2024-01-29,一,11:00:00,雪中悍刀行#21,20240101-0204
2024-01-29,一,12:00:00,雪中悍刀行#22,20240101-0204
2024-01-29,一,13:00:00,浮圖緣#17,20240101-0204
2024-01-29,一,14:00:00,浮圖緣#18,20240101-0204
2024-01-29,一,15:00:00,神鵰俠侶#49,20240101-0204
2024-01-29,一,16:00:00,神鵰俠侶#50,20240101-0204
2024-01-29,一,17:00:00,蠟筆小新##446,20240101-0204
2024-01-29,一,17:30:00,蠟筆小新##447,20240101-0204
2024-01-29,一,18:00:00,蠟筆小新##448,20240101-0204
2024-01-29,一,18:30:00,蠟筆小新##449,20240101-0204
2024-01-29,一,19:00:00,浮圖緣#19,20240101-0204
2024-01-29,一,20:00:00,浮圖緣#20,20240101-0204
2024-01-29,一,21:00:00,醫師好辣#259,20240101-0204
2024-01-29,一,22:00:00,浮圖緣#19,20240101-0204
2024-01-29,一,23:00:00,浮圖緣#20,20240101-0204
2024-01-30,二,00:00:00,神鵰俠侶#49,20240101-0204
2024-01-30,二,01:00:00,神鵰俠侶#50,20240101-0204
2024-01-30,二,02:00:00,地球的慶典#58,20240101-0204
2024-01-30,二,03:00:00,地球的慶典#59,20240101-0204
2024-01-30,二,04:00:00,東宮#17,20240101-0204
2024-01-30,二,05:00:00,東宮#18,20240101-0204
2024-01-30,二,06:00:00,蠟筆小新##448,20240101-0204
2024-01-30,二,06:30:00,蠟筆小新##449,20240101-0204
2024-01-30,二,07:00:00,神鵰俠侶#49,20240101-0204
2024-01-30,二,08:00:00,神鵰俠侶#50,20240101-0204
2024-01-30,二,09:00:00,浮圖緣#19,20240101-0204
2024-01-30,二,10:00:00,浮圖緣#20,20240101-0204
2024-01-30,二,11:00:00,雪中悍刀行#23,20240101-0204
2024-01-30,二,12:00:00,雪中悍刀行#24,20240101-0204
2024-01-30,二,13:00:00,浮圖緣#19,20240101-0204
2024-01-30,二,14:00:00,浮圖緣#20,20240101-0204
2024-01-30,二,15:00:00,神鵰俠侶#51,20240101-0204
2024-01-30,二,16:00:00,神鵰俠侶#52(完),20240101-0204
